sim_time,action,chosen_vid,score_v0,score_v1
105,1,1,88.0,35.333333333333336
106,1,1,87.0,41.0
107,1,1,87.0,35.0
108,1,1,90.0,35.333333333333336
109,1,1,84.0,30.11111111111111
110,1,1,86.0,28.11111111111111
111,1,1,91.0,31.000000000000004
112,1,1,90.0,33.0
113,1,1,89.0,28.444444444444443
114,1,1,86.0,26.0
115,1,1,85.0,24.46153846153846
116,1,1,89.0,27.0
117,1,1,88.0,23.46153846153846
118,1,1,88.0,23.692307692307693
119,1,1,90.0,22.9857691347786
120,1,1,87.0,23.23076923076923
121,1,1,85.0,21.5
122,1,1,86.0,21.42857142857143
123,1,1,88.0,19.529411764705884
124,1,1,87.0,21.0
125,1,1,88.0,20.666666666666664
126,1,1,89.0,16.88888888888889
127,1,1,89.0,17.705882352941178
128,1,1,86.0,21.285714285714285
129,1,1,90.0,18.25
130,1,1,86.0,23.454545454545453
131,1,1,87.0,20.0
132,1,1,86.0,25.77777777777778
133,1,1,87.0,25.88888888888889
134,1,1,89.0,18.0
135,1,1,86.0,30.857142857142858
136,1,1,90.0,19.5
137,1,1,86.0,30.714285714285715
138,1,1,84.0,39.0
139,1,1,87.0,35.0
140,1,1,91.0,23.22222222222222
141,1,1,88.0,41.0
142,1,1,85.0,34.142857142857146
143,1,1,87.0,36.66666666666667
144,1,1,88.0,35.0
145,1,1,88.0,36.333333333333336
146,1,1,85.0,44.0
147,1,1,89.0,35.85714285714286
148,1,1,87.0,36.85714285714286
149,1,1,88.0,53.0
150,1,1,89.0,42.333333333333336
151,1,1,87.0,66.0
152,1,1,87.0,67.5
153,1,1,84.0,55.0
154,1,1,89.0,66.5
155,1,1,88.0,87.33333333333334
156,1,1,86.0,58.0
157,1,1,86.0,51.0
158,1,1,88.0,58.0
159,1,1,88.0,52.333333333333336
160,1,1,85.0,40.22222222222222
161,1,1,88.0,41.5
162,1,1,89.0,39.44444444444444
163,1,1,87.0,40.55555555555556
164,1,1,89.0,43.88415738887268
165,1,1,90.0,44.46653836554783
166,1,1,90.0,38.0
167,1,1,85.0,37.0
168,1,1,87.0,38.0
169,1,1,86.0,38.0
170,1,1,89.0,33.0
171,1,1,86.0,39.0
172,1,1,87.0,39.0
173,1,1,87.0,39.0
174,1,1,87.0,39.0
175,1,1,88.0,35.90909090909091
176,1,1,85.0,30.42857142857143
177,1,1,89.0,33.16666666666667
178,1,1,85.0,31.833333333333336
179,1,1,87.0,29.857142857142858
181,1,1,88.0,28.571428571428573
182,1,1,90.0,27.384615384615383
183,1,1,88.0,27.333333333333332
184,1,1,87.0,27.666666666666668
185,1,1,88.0,28.571428571428573
186,1,1,88.0,29.846153846153847
187,1,1,85.0,31.166666666666668
188,1,1,86.0,31.0
189,1,1,88.0,27.846153846153847
190,1,1,88.0,26.571428571428573
191,1,1,85.0,41.75
192,1,1,87.0,37.22222222222222
193,1,1,86.0,53.0
194,1,1,86.0,53.66666666666667
195,1,1,87.0,40.25
196,1,1,89.0,45.42857142857143
197,0,0,86.0,98.0
198,1,1,95.0,63.0
199,1,1,98.0,74.5
200,1,1,99.0,63.0
201,1,1,100.0,63.0
202,1,1,97.0,66.0
203,1,1,97.0,68.0
204,1,1,96.0,60.333333333333336
205,1,1,96.0,55.142857142857146
206,1,1,97.0,60.0
207,1,1,97.0,55.57142857142858
208,1,1,100.0,55.333333333333336
209,1,1,96.0,51.0
210,1,1,96.0,46.0
211,1,1,100.0,53.42857142857143
212,1,1,98.0,51.25
213,1,1,98.0,51.25
214,1,1,97.0,52.25
215,1,1,97.0,51.5
216,1,1,100.0,51.75
217,1,1,96.0,49.333333333333336
218,1,1,97.0,49.44444444444444
219,1,1,97.0,49.44444444444444
220,1,1,99.0,49.55555555555556
221,1,1,96.0,50.22222222222222
222,1,1,98.0,48.333333333333336
223,1,1,99.0,48.44444444444444
224,1,1,95.0,46.0
225,1,1,97.0,49.333333333333336
226,1,1,96.0,43.36363636363636
227,1,1,98.0,45.0
228,1,1,99.0,44.0
229,1,1,95.0,36.142857142857146
230,1,1,100.0,42.090909090909086
231,1,1,98.0,36.76923076923077
232,1,1,97.0,36.53846153846153
233,1,1,98.0,35.0
234,1,1,97.0,34.33333333333333
235,1,1,98.0,32.33333333333333
236,1,1,99.0,34.0
237,1,1,96.0,35.0
238,1,1,98.0,34.714285714285715
239,1,1,100.0,33.0
240,1,1,97.0,41.54545454545454
241,1,1,97.0,41.45454545454545
242,1,1,100.0,33.0
243,1,1,100.0,32.714285714285715
244,1,1,95.0,59.85714285714286
245,1,1,97.0,52.75
246,1,1,98.0,59.42857142857143
247,1,1,97.0,58.85714285714286
248,1,1,98.0,68.66666666666667
249,1,1,98.0,69.33333333333334
250,1,1,98.0,58.28571428571429
251,1,1,98.0,63.714285714285715
252,1,1,98.0,69.0
253,1,1,97.0,62.142857142857146
254,1,1,96.0,65.14285714285714
255,1,1,95.0,74.0
256,1,1,97.0,63.57142857142858
257,1,1,98.0,75.33333333333334
258,1,1,101.0,61.00000000000001
259,1,1,96.0,76.66666666666667
260,1,1,97.0,77.33333333333334
261,1,1,99.0,79.0
262,1,1,94.0,61.75
263,1,1,95.0,62.75
264,1,1,96.0,63.0
265,1,1,96.0,63.25
266,1,1,99.0,59.0
267,1,1,99.0,54.11111111111111
268,1,1,98.0,60.5
269,1,1,99.0,58.55555555555556
270,1,1,98.0,65.25
271,1,1,98.0,59.33333333333333
272,1,1,99.0,58.44444444444444
273,1,1,100.0,64.5
274,1,1,98.0,59.44444444444444
275,1,1,94.0,56.0
276,1,1,100.0,52.0
277,1,1,94.0,48.16666666666667
278,1,1,100.0,58.55555555555556
279,1,1,100.0,49.36363636363636
280,1,1,97.0,47.66666666666667
281,1,1,100.0,54.0
282,1,1,99.0,47.333333333333336
283,1,1,97.0,44.46153846153846
284,1,1,95.0,42.285714285714285
285,1,1,96.0,40.666666666666664
286,1,1,96.0,40.333333333333336
287,1,1,96.0,40.0
288,1,1,96.0,44.15384615384615
289,1,1,97.0,40.714285714285715
290,1,1,98.0,40.714285714285715
291,1,1,96.0,46.833333333333336
292,1,1,98.0,37.666666666666664
293,1,1,96.0,53.0
294,1,1,99.0,48.54545454545454
295,1,1,98.0,45.5
296,1,1,100.0,45.333333333333336
297,1,1,98.0,58.44444444444444
298,1,1,100.0,54.0
299,1,1,99.0,54.0
300,1,1,96.0,73.71428571428572
301,1,1,96.0,72.14285714285715
